264	78894	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
266	77602	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
268	77343	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
270	77669	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
272	74691	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
274	73068	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
276	71737	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
278	71479	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
280	71121	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
282	69197	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
284	68909	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
286	68236	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
288	67900	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
290	66883	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
292	65605	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
294	64312	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
296	63305	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
298	61872	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
300	61716	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
302	61338	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
304	61319	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
306	60421	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
308	59640	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
310	58422	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
312	56198	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
314	56117	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
316	55300	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
318	55316	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
320	54885	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
322	54453	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
324	54022	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
326	52214	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
328	52429	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
330	51570	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
332	50952	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
334	49745	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
336	49388	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
338	48170	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
340	48784	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
342	47692	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
344	47923	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
346	46946	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
348	46856	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
350	45676	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
352	44228	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
354	44399	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
356	43102	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
358	42675	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
360	43366	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
362	42408	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
364	41282	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
366	41078	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
368	41006	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
370	40422	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
372	39873	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
374	40095	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
376	39301	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
378	38547	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
380	37580	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
382	37687	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
384	37162	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
386	36655	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
388	36933	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
390	35497	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
392	34652	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
394	35095	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
396	34226	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
398	33345	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
